docname,pre,keyword,post,id,date,id_day
text674,", mr . prosecutor general ! , good afternoon , dear colleagues , welcome to this format . , dear ursula , dear colleagues ! ,",thank you,"for the opportunity to work for justice and fairness today ! , seventy-eight years ago , europe was given perhaps the most important chance in its long history - a",674,2023-05-09,1
text677,"separate artillery brigade , our glorious "" fifty-niners "" - the 59th separate motorized infantry brigade named after yakiv handziuk and the 79th separate airborne assault troops brigade - i",thank you,"all for your firmness in positions , for your strength in battles , for the inspiration to win that you give to the whole of ukraine with your precision and",677,2023-05-11,1
text677,"of the national guard , who , together with all the defense and security forces of ukraine , are defending our country in the donetsk and luhansk regions . i",thank you,", national guardsmen , for your resilience and for your ability to push the former "" second army of the world "" lower and lower in the list of military",677,2023-05-11,1
text678,"more weapons for you , warriors , to have even more opportunities to defeat the aggressor and restore peace . , i spoke today with british prime minister sunak .",thank you,", rishi , for your continued support and the steps which make it clear to the world that the uk will always lead the way . , we discussed our",678,2023-05-12,1
text679,"and africa the joint work to implement our peace formula . , by the way , italy today absolutely clearly supported all points of the ukrainian peace formula . i",thank you,"for that . , today , there is also a joint declaration with italy . all the important things : the european union – italy supported the start of negotiations",679,2023-05-13,1
text679,". . . italy should always be on the side of good so that good remains in europe ! , viva italia ! , glory to our soldiers ! ,",thank you,"to our air force and all air defense fighters of other types of army units ! , glory to ukraine !",679,2023-05-13,1
text680,"great honor to be here . , madam mayor , mr . linden , , dear olaf , dear ursula , mateusz , roberta ! , dear colleagues ! ,",thank you,"very much for your kind words about ukraine and our heroes , and our soldiers , and our children . thank you very much ! they are real heroes !",680,2023-05-14,1
text680,", roberta ! , dear colleagues ! , thank you very much for your kind words about ukraine and our heroes , and our soldiers , and our children .",thank you,"very much ! they are real heroes ! thank you for europe , which is now finally able to fulfill the dream that was laid as the basis of european",680,2023-05-14,1
text680,"very much for your kind words about ukraine and our heroes , and our soldiers , and our children . thank you very much ! they are real heroes !",thank you,"for europe , which is now finally able to fulfill the dream that was laid as the basis of european unity ! , it is an honor for me to",680,2023-05-14,1
text680,"threat not to one european nation , but to the whole of europe . , mateusz ! i am very grateful for the great support from poland to ukraine .",thank you,"very much ! and it is very important for us to maintain this unity . , any seeds of misunderstanding between anyone in europe should not give rise to conflict",680,2023-05-14,1
text681,"defense . , i thank france for the new opportunities for our soldiers in countering russian terror , and now is not the time to talk about the details .",thank you,"for additional equipment , for additional armored vehicles . i thank you for your help in consolidating our partners . , i am grateful to the uk for agreeing to",681,2023-05-15,1
text681,"soldiers in countering russian terror , and now is not the time to talk about the details . thank you for additional equipment , for additional armored vehicles . i",thank you,"for your help in consolidating our partners . , i am grateful to the uk for agreeing to train our pilots . we are creating a coalition to train pilots",681,2023-05-15,1
text682,"yesterday , this was also supported by french president macron , and today it was supported by dutch prime minister mark rutte . a good start for the coalition !",thank you,"all ! , however , it is important to say one more thing . , we also have to remember how much effort it takes to get such weapons for",682,2023-05-16,1
text683,",",thank you,"so much ! , prime minister jakobsdóttir , dear katrin , thank you for invitation to participate in the summit of our council of europe and for your sincere desire",683,2023-05-16,2
text683,", thank you so much ! , prime minister jakobsdóttir , dear katrin ,",thank you,"for invitation to participate in the summit of our council of europe and for your sincere desire to help ukraine . , dear leaders of europe ! , today ,",683,2023-05-16,2
text683,"we act at one hundred percent of our strength when it comes to protecting our way of life . let these be forever the rules of our continent ! ,",thank you,"for support ! , cлава україні ! , glory to all europe !",683,2023-05-16,2
text686,"captivity . , let us act together , in unity , taking care of each other and the state , and let us not stop until we win . ,",thank you,"to everyone who helps ! , glory to all who fight for ukraine ! , eternal memory to all victims of russian tyranny ! , eternal memory to all victims",686,2023-05-18,2
text688,"european council charles michel . security and defense , the economy , our common policy is the unification of the potentials of ukraine and the entire european union . i",thank you,", charles , for your sincere , unwavering and effective support . , i met with french president macron . we regularly exchange views on the security situation , consider",688,2023-05-20,1
text689,", mr . kishida , mr . prime minister ,",thank you,"for the invitation to attend the summit . , dear colleagues ! , during this war , ukraine has already participated in the g7 meetings six times , but online",689,2023-05-21,1
text689,"the world will see what kind of air shield democracy can create . we decide – not our enemy – what the sky security will be like . , i",thank you,", dear leaders , who helped ukraine with air defense ! together we’ve saved thousands and thousands of lives from russian missiles . , i am also grateful for the",689,2023-05-21,1
text689,", ukraine would like to see our teams dot the i's and cross the t's on security guarantees before vilnius , the summit that the euro-atlantic waits for . ,",thank you,", president biden , for giving meaning to the global brand of security for democracy ! thank you for leadership , weapons , and decision to train our pilots .",689,2023-05-21,1
text689,"before vilnius , the summit that the euro-atlantic waits for . , thank you , president biden , for giving meaning to the global brand of security for democracy !",thank you,"for leadership , weapons , and decision to train our pilots . i believe that the wings of our common freedom will be no doubt the strongest in the world",689,2023-05-21,1
text689,"no doubt the strongest in the world ! i thank both parties in the congress , your team , mr . president , and all freedom-loving american hearts . ,",thank you,", olaf , mr . chancellor , for your strong will which changes history in favor of democracy , and for the long-term defence and financial support of ukraine ,",689,2023-05-21,1
text689,"of ukraine , which gives strength to all of our free europe . i thank your government , i thank the bundestag and all the people of germany . ,",thank you,", rishi , dear prime minister , for your energy that gives us more visionary and far-reaching capabilities . i believe that your leadership will help to give true force",689,2023-05-21,1
text689,"together with our partners , we’ll create the tribunal on russia's aggression . i thank your fellow ministers , the british parliament and all the british people . , ,",thank you,", emmanuel , mr . president , for protecting the values of the republic and for the fact that french support of ukraine is a manifestation of respect for the",689,2023-05-21,1
text689,"for the fact that french support of ukraine is a manifestation of respect for the freedom of nations , for equality in international relations and for fraternity among people .",thank you,", france ! , thank you , giorgia meloni , for the strength of her character that gives us all strength . i thank the italian government , the parliament",689,2023-05-21,1
text689,"of ukraine is a manifestation of respect for the freedom of nations , for equality in international relations and for fraternity among people . thank you , france ! ,",thank you,", giorgia meloni , for the strength of her character that gives us all strength . i thank the italian government , the parliament and all italians who support the",689,2023-05-21,1
text689,"strength of her character that gives us all strength . i thank the italian government , the parliament and all italians who support the protection of our people . ,",thank you,", justin , dear prime minister , for your ability to be the first in many issues . it is very important to bring to results our joint work in",689,2023-05-21,1
text689,"joint work in ukraine’s demining , it truly saves lives . i thank the entire political class and all the people of canada who value peace so much . ,",thank you,", charles , thank you , ursula , for making the european institutions more than institutions . they said once that european union is a bureaucracy . and you prove",689,2023-05-21,1
text689,", it truly saves lives . i thank the entire political class and all the people of canada who value peace so much . , thank you , charles ,",thank you,", ursula , for making the european institutions more than institutions . they said once that european union is a bureaucracy . and you prove that our community is based",689,2023-05-21,1
text689,"european union is a bureaucracy . and you prove that our community is based not on bureaucracy , but on common values which give us a strong course ! ,",thank you,", fumio , dear prime minister , for the obvious leadership of japan in asia in protecting international law , thank you for the comprehensive support from your state and",689,2023-05-21,1
text689,"which give us a strong course ! , thank you , fumio , dear prime minister , for the obvious leadership of japan in asia in protecting international law ,",thank you,"for the comprehensive support from your state and your people . , dear colleagues ! , we’re united by one more principle – rationality . we always act practically protecting",689,2023-05-21,1
text689,we’re united by one more principle – rationality . we always act practically protecting our values . and the ukrainian peace formula is an obvious expression of rationality . i,thank you,"for supporting our formula . , the day before , i was at the summit of the league of arab states , and we’re doing everything to unite the whole",689,2023-05-21,1
text691,",",thank you,"very much for your words of support . we really appreciate it . thank you very much . , dear participants ! , dear japanese people ! , everyone in",691,2023-05-21,3
text691,"the ground by russian bombs and artillery , are similar to what i have just seen here - it is an honor to be in this museum of peace .",thank you,"very much for giving me this opportunity . what your people have seen in their history : instead of the normal life of thousands and thousands of families , only",691,2023-05-21,3
text691,"in the world must defend justice . , everyone in the world must care about life . , everyone in the world must take peace as their duty . ,",thank you,", hiroshima , for every blue and yellow flag on the streets these days . when there is a ukrainian flag , it is evidence that there is faith in",691,2023-05-21,3
text691,"streets these days . when there is a ukrainian flag , it is evidence that there is faith in freedom , faith in life , faith in our people .",thank you,"! , thank you , japan , mr . prime minister fumio kishida , all the people of japan , for your comprehensive support ! , eternal memory to all",691,2023-05-21,3
text691,"when there is a ukrainian flag , it is evidence that there is faith in freedom , faith in life , faith in our people . thank you ! ,",thank you,", japan , mr . prime minister fumio kishida , all the people of japan , for your comprehensive support ! , eternal memory to all victims of wars !",691,2023-05-21,3
text693,"this morning , they have shot down 25 shaheds . 25 out of 25 . an excellent result . and each such downing means saved lives , saved infrastructure .",thank you,"! , they also managed to shoot down some of the terrorists ' missiles , but unfortunately not all of them . unfortunately , there were hits . dnipro and",693,2023-05-22,1
text694,"brigadier general oleksiy almazov and the 140th separate reconnaissance battalion . these are very powerful units , and i am grateful to each of you , warriors ! , and",thank you,"for the chevrons , it's really a great honor ! , today , exactly on the frontline , it was the right thing to announce the creation of a marine",694,2023-05-23,1
text694,"admiral mykhailo bilynskyi . this unit , fighting now , often deserves gratitude for its strength and efficiency . and it is fair to mention them now as well .",thank you,"and congratulations on your day ! , warriors from the 137th separate marine battalion – i thank you today personally - every soldier – for the very good results you",694,2023-05-23,1
text694,". and it is fair to mention them now as well . thank you and congratulations on your day ! , warriors from the 137th separate marine battalion – i",thank you,"today personally - every soldier – for the very good results you are achieving on the frontline . well done ! and congratulations on your holiday ! , congratulations to",694,2023-05-23,1
text694,"! , the 59th separate mechanized infantry brigade named after yakiv handziuk is , as always , the strongest ! thank you ! , the 74th separate reconnaissance battalion -",thank you,", warriors ! , the 5th separate slobozhanska brigade of our national guard , which is fighting in the luhansk region together with other units of the defense forces ,",694,2023-05-23,1
text696,", dear mr . president cordeiro ! , dear members of the committee of the regions ! , dear europeans ! , first of all , i would like to",thank you,"for the fact that in this battle for the free future of ukraine and of our whole europe , we defend ourselves together . , for many generations , europeans",696,2023-05-25,1
text696,"communities , give shelter to our people they help not only people , but support the idea of europe - our common home , for all europeans . and i",thank you,"for that ! , when both the eu committee of the regions and your cities and communities directly cooperate with ukraine , with our cities and communities , it means",696,2023-05-25,1
text696,"cities and communities directly cooperate with ukraine , with our cities and communities , it means cooperation that strengthens not only both sides , but also our europe itself .",thank you,"for this ! , when we implemented the decentralization reform in our country , we focused on the best european practices of governing and subsidiarity of powers - between the",696,2023-05-25,1
text696,". i am sure that all of them will soon give us an obvious result , which is the full-fledged accession of ukraine to the european union . and i",thank you,"for supporting our country and our people on this path of integration ! , and i am also sure of one more thing : ukraine will be such a part",696,2023-05-25,1
text696,"by soldiers and institutions . both at the level of the central government and at the level of each community , which appreciates that we are free europeans . ,",thank you,"for your support ! , thank you , mr . president cordeiro , for the committee's attention to ukraine ! , glory to ukraine !",696,2023-05-25,1
text696,"the level of the central government and at the level of each community , which appreciates that we are free europeans . , thank you for your support ! ,",thank you,", mr . president cordeiro , for the committee's attention to ukraine ! , glory to ukraine !",696,2023-05-25,1
text697,". , today , finland has sent a new package of defense support – the 16th one . the total amount of this package is over 100 million euros .",thank you,"for this ! , today , the council of the european union also made an important decision for ukraine : trade liberalization for ukrainian products was extended for another year",697,2023-05-25,2
text697,", donetsk direction . . . the 128th separate mountain assault brigade , the 18th and 137th separate marine battalions and the 74th separate reconnaissance battalion particularly distinguished themselves .",thank you,"to each and every warrior ! , glory to all who are fighting for ukraine ! thank you to everyone in the world who helps us ! , by the",697,2023-05-25,2
text698,",",thank you,", mrs . applebaum , for such a generous and yet brief introduction . , mr . president daniels , mr . chairman of the board of trustees foster !",698,2023-05-25,3
text698,". , but all of our tomorrows and the tomorrows of our children and grandchildren – depend on each of our todays . on each of our todays ! ,",thank you,", johns hopkins , for your attention ! thank you , america , for your support ! , слава україні !",698,2023-05-25,3
text698,"of our children and grandchildren – depend on each of our todays . on each of our todays ! , thank you , johns hopkins , for your attention !",thank you,", america , for your support ! , слава україні !",698,2023-05-25,3
text699,"senator graham , one of the most influential and experienced u.s . senators . we discussed the situation in our defense today , our needs in the near future .",thank you,"for understanding ukraine ! , we are preparing several international appeals to increase support for our state and our struggle for freedom – support among our traditional allies and partners",699,2023-05-26,1
text700,"our defense against russian terror , including defense of the sky . , i want to thank canada for its willingness to strengthen its leadership in supporting ukraine . ,",thank you,", iceland , for helping our defense and our people . , we will also make next week strong from the point of view of our cooperation with partners .",700,2023-05-27,1
text700,"thankful to our soldiers , each and every one who played a distinguished role during the week . , bakhmut direction . . . 80th separate air assault brigade –",thank you,", warriors , for your active actions ! it is exactly what is needed . glorious 93rd separate mechanized brigade kholodny yar – thank you for your resistance and courage",700,2023-05-27,1
text700,"separate air assault brigade – thank you , warriors , for your active actions ! it is exactly what is needed . glorious 93rd separate mechanized brigade kholodny yar –",thank you,"for your resistance and courage ! well done ! , lyman direction . . . 81st separate airmobile brigade – thank you , guys , for your efficiency in destroying",700,2023-05-27,1
text700,"glorious 93rd separate mechanized brigade kholodny yar – thank you for your resistance and courage ! well done ! , lyman direction . . . 81st separate airmobile brigade –",thank you,", guys , for your efficiency in destroying the enemy ! , tavria task force . . . 35th and 36th separate marine infantry brigades , 55th separate artillery brigade",700,2023-05-27,1
text701,"am grateful to everyone in the world who cares and who wants freedom to win as much as we do . , all our power engineers and transport workers .",thank you,! ukrzaliznytsia . defense industry . all our volunteers . united24 and our ambassadors . thank you ! our law enforcement officers . local authorities . employees of public utilities,701,2023-05-28,1
text701,"as we do . , all our power engineers and transport workers . thank you ! ukrzaliznytsia . defense industry . all our volunteers . united24 and our ambassadors .",thank you,! our law enforcement officers . local authorities . employees of public utilities . our education system . our cultural figures . our historians . all those who keep jobs,701,2023-05-28,1
text703,"assistance from denmark will now reach more than $ 4 billion 700 million . this is very significant . , such decisions make the defeat of russian terror faster .",thank you,"for this ! , today i spoke with prime minister of cambodia hun sen . i thanked him for his principled support of international rules , of everything for which",703,2023-05-29,2
text703,"of europe , global food security , and the protection of fundamental norms of international law are what we did , do and will continue to do together . ,",thank you,"to everyone in the world who helps ! glory to all our warriors ! , thanks again to the air force and all our defenders of the sky . ,",703,2023-05-29,2
text706,"are now in combat for the sake of ukraine , who are at combat posts , on combat missions . i thank everyone who works for our country ! ,",thank you,", odesa , for this day ! , glory to ukraine !",706,2023-05-31,2
text707,"which our europe is based , one of our main joint principles . these are facts , obvious facts . openness and honesty . now we need decisions . ,",thank you,"very much for the invitation , maia ! thank you very much for hosting us ! thank you for your attention ! , long live europe ! , salut moldova",707,2023-06-01,1
text707,"joint principles . these are facts , obvious facts . openness and honesty . now we need decisions . , thank you very much for the invitation , maia !",thank you,"very much for hosting us ! thank you for your attention ! , long live europe ! , salut moldova ! , слава україні !",707,2023-06-01,1
text707,"facts . openness and honesty . now we need decisions . , thank you very much for the invitation , maia ! thank you very much for hosting us !",thank you,"for your attention ! , long live europe ! , salut moldova ! , слава україні !",707,2023-06-01,1
text708,"roberta metsola , president of the european parliament , for the decision on ammunition for ukraine – for supporting the allocation of additional 500 million euros for this purpose .",thank you,"! , thank you to all our warriors ! thank you to everyone who trains our warriors ! who helps us with weapons ! who provides treatment for our heroes",708,2023-06-01,2
text708,"of the european parliament , for the decision on ammunition for ukraine – for supporting the allocation of additional 500 million euros for this purpose . thank you ! ,",thank you,to all our warriors ! thank you to everyone who trains our warriors ! who helps us with weapons ! who provides treatment for our heroes after their injuries !,708,2023-06-01,2
text708,"decision on ammunition for ukraine – for supporting the allocation of additional 500 million euros for this purpose . thank you ! , thank you to all our warriors !",thank you,"to everyone who trains our warriors ! who helps us with weapons ! who provides treatment for our heroes after their injuries ! i thank all the rescuers , all",708,2023-06-01,2
text709,"separate mechanized brigade – all the soldiers of this brigade , who are is extremely resistant in defending the svatove direction and successfully repelling enemy attacks while moving forward .",thank you,", warriors ! , avdiyivka direction . . . 110th separate mechanized brigade – thank you , soldiers , for your bravery and your ability to be strong in destroying",709,2023-06-02,1
text709,"in defending the svatove direction and successfully repelling enemy attacks while moving forward . thank you , warriors ! , avdiyivka direction . . . 110th separate mechanized brigade –",thank you,", soldiers , for your bravery and your ability to be strong in destroying the invaders . well done ! , i would like to mention the border guards who",709,2023-06-02,1
text709,"and i also thank the soldiers of the chernihiv border detachment , who are actively opposing the shahed drones . the speed and accuracy of our soldiers are critical .",thank you,", warriors , for your speed and for your accuracy ! , today , i signed the decrees on honoring our soldiers with state awards . a total of 263",709,2023-06-02,1
text710,". . four wounds ! now , he is undergoing treatment , recovering . and ready to return to the front again . it is an extraordinary human power !",thank you,", yaroslav ! , senior sergeant yevhen kepsha , commander of the squad of the anti-tank missile systems platoon . battles for bakhmut . stugna anti-tank guided missile system .",710,2023-06-03,1
text710,", platoon commander senior lieutenant oleksandr shytikov , gun commander junior sergeant oleksandr kryshtapiuk , senior gunner senior soldier yaroslav niul . . . artillery calculations . always effective .",thank you,", warriors ! , our glorious 35th marine infantry brigade named after rear-admiral mykhailo ostrogradsky . . . the guys deserve gratitude for almost every day of fighting . and",710,2023-06-03,1
text710,. the bureviy anti-aircraft missile battalion . a guy who knows how to shoot down russian missiles extremely well – and with the help of just an igla manpads .,thank you,"for this accuracy ! , we usually thank the warriors who defend our cities from russian terror with the help of powerful air defense systems : patriot , nasams ,",710,2023-06-03,1
text710,"of one of these maneuver groups defending kyiv . excellent coordination of actions , excellent combat skills . and there is a result – down the invaders ' missiles .",thank you,"! , thank you to everyone who is fighting for ukraine ! thank you to everyone who is on combat posts and on combat missions ! thank you to everyone",710,2023-06-03,1
text710,"maneuver groups defending kyiv . excellent coordination of actions , excellent combat skills . and there is a result – down the invaders ' missiles . thank you ! ,",thank you,to everyone who is fighting for ukraine ! thank you to everyone who is on combat posts and on combat missions ! thank you to everyone who constantly trains our,710,2023-06-03,1
text710,"missiles . thank you ! , thank you to everyone who is fighting for ukraine ! thank you to everyone who is on combat posts and on combat missions !",thank you,"to everyone who constantly trains our soldiers and everyone who provides treatment to our heroes after their injuries ! , and i am asking you all : please don't forget",710,2023-06-03,1
text711,"- together with our partners - to ensure that russian missiles and weapons do not contain products of the free world . the necessary steps will be taken . ,",thank you,"to everyone who helps us fight the evil of aggression ! , glory to all our warriors ! and thank you for this day on the frontline . , glory",711,2023-06-04,1
text711,". the necessary steps will be taken . , thank you to everyone who helps us fight the evil of aggression ! , glory to all our warriors ! and",thank you,"for this day on the frontline . , glory to ukraine !",711,2023-06-04,1
text712,", the enemy knows that ukraine will win . they see it . they feel it thanks to your strikes , soldiers , and in particular in donetsk region .",thank you,"for that ! , today , i would like to particularly celebrate several combat units of ours . these are the 5th separate assault brigade and the 57th separate motorized",712,2023-06-05,1
text713,",",thank you,"very much , dear colleagues ! , first of all , i would like to thank you , dear zuzana , klaus , andrzej , for the invitation . ,",713,2023-06-06,1
text713,", thank you very much , dear colleagues ! , first of all , i would like to",thank you,", dear zuzana , klaus , andrzej , for the invitation . , jens , mr . secretary general ! , and dear participants ! , today , russian terrorists",713,2023-06-06,1
text713,". , terror must lose . and we have to ensure that with every step we take , every choice we make , and every summit we organize . ,",thank you,"again , zuzana ! thank you all , colleagues , for the invitation . thank you for your attention ! thank you for your support ! , glory to ukraine",713,2023-06-06,1
text713,"and we have to ensure that with every step we take , every choice we make , and every summit we organize . , thank you again , zuzana !",thank you,"all , colleagues , for the invitation . thank you for your attention ! thank you for your support ! , glory to ukraine !",713,2023-06-06,1
text713,"take , every choice we make , and every summit we organize . , thank you again , zuzana ! thank you all , colleagues , for the invitation .",thank you,"for your attention ! thank you for your support ! , glory to ukraine !",713,2023-06-06,1
text713,", and every summit we organize . , thank you again , zuzana ! thank you all , colleagues , for the invitation . thank you for your attention !",thank you,"for your support ! , glory to ukraine !",713,2023-06-06,1
text714,"like to celebrate our heroes in the bakhmut sector . . . well done , warriors ! the 3rd separate assault brigade and the 57th separate motorized infantry brigade -",thank you,"! thank you for moving forward ! , glory to ukraine !",714,2023-06-06,2
text714,"our heroes in the bakhmut sector . . . well done , warriors ! the 3rd separate assault brigade and the 57th separate motorized infantry brigade - thank you !",thank you,"for moving forward ! , glory to ukraine !",714,2023-06-06,2
text717,"make sure that there are no more ecocides . join our community , which i mentioned , our platform , our specialists . we are in constant touch . ,",thank you,"for your attention ! , glory to ukraine !",717,2023-06-08,1
text719,"soldiers , are strong . ukraine is defended as much as you , our soldiers , are effective . , everyone who is fighting now is a fighting ukraine .",thank you,"for this ! glory to all who fight and work for our country ! , glory to ukraine !",719,2023-06-09,2
text720,". who destroys the enemy on land and protects our sky . i thank everyone who is taking a stand and who is moving forward . khortytsia , tavria –",thank you,"to each of our heroes ! , every effort to quickly restore peace to our entire state , every city , every village , every corner of ukraine . ,",720,2023-06-10,1
text721,"acquises les libertés que nous offre notre démocratie . , et continuons de travailler ensemble pour défendre et protéger ces libertés . , i want to close by simply saying",thank you,". , thank you for everything you do for our country , its people , and for the world . , and you know we all talk often about fighting",721,2023-06-11,1
text721,"nous offre notre démocratie . , et continuons de travailler ensemble pour défendre et protéger ces libertés . , i want to close by simply saying thank you . ,",thank you,"for everything you do for our country , its people , and for the world . , and you know we all talk often about fighting for democracy . ,",721,2023-06-11,1
text721,"i’d like now to turn it to someone who knows a thing or two about fighting for democracy . , volodymyr ! , president of ukraine volodymyr zelenskyy : ,",thank you,"so much , justin . , i greet you all from ukraine . thank you for standing with us , with ukraine . , this is often the case –",721,2023-06-11,1
text721,"fighting for democracy . , volodymyr ! , president of ukraine volodymyr zelenskyy : , thank you so much , justin . , i greet you all from ukraine .",thank you,"for standing with us , with ukraine . , this is often the case – and especially often with journalists and correspondents – when life challenges you to choose to",721,2023-06-11,1
text721,"to keep the freedom everywhere else . the evil now claims not just one country but values – our values . it claims to destroy them . , and i",thank you,"all for not tricking with the evil . , thank you for telling the truth about russian war crimes ! thank you for using your power – probably the highest",721,2023-06-11,1
text721,"not just one country but values – our values . it claims to destroy them . , and i thank you all for not tricking with the evil . ,",thank you,for telling the truth about russian war crimes ! thank you for using your power – probably the highest power in the modern world – the power to decide what,721,2023-06-11,1
text721,"claims to destroy them . , and i thank you all for not tricking with the evil . , thank you for telling the truth about russian war crimes !",thank you,for using your power – probably the highest power in the modern world – the power to decide what holds people’s attention and what people know . thank you for,721,2023-06-11,1
text721,! thank you for using your power – probably the highest power in the modern world – the power to decide what holds people’s attention and what people know .,thank you,"for using your power to give guidance for people and humanity . , thank you canada and you , justin , my friend , the friend of ukraine , mister",721,2023-06-11,1
text722,"armed forces , the national guard , the border guards . i am grateful to our team involved in the exchanges : budanov , yermak , malyuk , lubinets .",thank you,"for this result . well done , guys ! we have to get every ukrainian man and woman out of russian captivity . , we are also continuing our rescue",722,2023-06-11,2
text722,"are helping to get people out , including those from the occupied territories . it is extremely difficult and dangerous , and it is a special kind of heroism .",thank you,"for every life saved ! , russian terrorists continue to shell evacuation routes , evacuation points , boats that take people away . . . today , as a result",722,2023-06-11,2
text722,"and strategic groups of troops - all those who are now in combat , all those who are in positions , all those who are helping . . . i",thank you,"! thank you for every step , for every battle , for every destroyed occupier ! , glory to our heroes ! glory to all who defend the life of",722,2023-06-11,2
text722,"of troops - all those who are now in combat , all those who are in positions , all those who are helping . . . i thank you !",thank you,"for every step , for every battle , for every destroyed occupier ! , glory to our heroes ! glory to all who defend the life of ukraine and ukrainians",722,2023-06-11,2
text723,"the successes we have already achieved , on the points of the front where we need reinforcement , and on the actions that can break more russian positions . ,",thank you,to our guys for every ukrainian flag that is now returning to its rightful place in the villages of the newly de-occupied territory ! thank you also for the significant,723,2023-06-12,1
text723,"russian positions . , thank you to our guys for every ukrainian flag that is now returning to its rightful place in the villages of the newly de-occupied territory !",thank you,"also for the significant replenishment of our exchange fund ! , there was a report from the commander-in-chief on the general situation , and from the ministry of internal affairs",723,2023-06-12,1
text723,"and for such heroism and self-sacrifice , which leave no other option for ukraine and ukrainians but victory . , glory to all who are fighting for ukraine ! ,",thank you,"to each and every one who is now in combat , at combat posts and on combat missions ! we are moving forward step by step ! , we believe",723,2023-06-12,1
text724,"like to thank each and every person who took part in the rescue operation : rescuers , doctors , police , volunteers , local authorities , and ordinary citizens .",thank you,"for every life saved ! thank you for every person you helped today . , this deliberate russian strike on an ordinary city only proves a simple truth once again",724,2023-06-13,1
text724,"who took part in the rescue operation : rescuers , doctors , police , volunteers , local authorities , and ordinary citizens . thank you for every life saved !",thank you,"for every person you helped today . , this deliberate russian strike on an ordinary city only proves a simple truth once again : together with our partners , we",724,2023-06-13,1
text724,"are , in particular , the warriors of the 80th separate airborne assault brigade . . . there is advancement in different areas . i am grateful to you !",thank you,"for your extraordinary bravery ! , the units of the tavria operational and strategic group of troops - despite extremely fierce fighting , despite the occupiers ' air and artillery",724,2023-06-13,1
text724,"units of the tavria operational and strategic group of troops - despite extremely fierce fighting , despite the occupiers ' air and artillery superiority , they are moving forward !",thank you,", warriors ! thank you for every step and for every meter of ukrainian land that is being liberated from russian evil . marines of the 35th and 36th separate",724,2023-06-13,1
text724,"and strategic group of troops - despite extremely fierce fighting , despite the occupiers ' air and artillery superiority , they are moving forward ! thank you , warriors !",thank you,"for every step and for every meter of ukrainian land that is being liberated from russian evil . marines of the 35th and 36th separate brigades , the 110th separate",724,2023-06-13,1
text724,"separate mechanized brigade , the 128th separate mountain assault brigade , paratroopers of our great "" seventy-ninth "" , artillerymen of the 55th separate brigade "" zaporizhzhia sich "" .",thank you,"to all of you ! thank you for your strength ! , and i thank everyone in our society who understands that the liberation of our land from such occupiers",724,2023-06-13,1
text724,"mountain assault brigade , paratroopers of our great "" seventy-ninth "" , artillerymen of the 55th separate brigade "" zaporizhzhia sich "" . thank you to all of you !",thank you,"for your strength ! , and i thank everyone in our society who understands that the liberation of our land from such occupiers requires hard , heroic and intensive actions",724,2023-06-13,1
text725,"to victory . i thank all those who are now on the offensive and on the defensive , who are storming the occupiers ' positions and repelling their attacks .",thank you,"all , warriors , for your bravery , for your resilience and for every meter of progress ! , glory to our heroes ! , glory to ukraine !",725,2023-06-14,1
text726,",",thank you,"very much , mr . candinas , mr . speaker , for your kind words about ukraine and our defense . , now , as we defend the lives of",726,2023-06-15,1
text726,"the best technologies of our time to terrorize people , states , and even continents . nothing but unity can stop it . in particular , our unity ! ,",thank you,", switzerland ! , thank you for your attention ! , glory to ukraine !",726,2023-06-15,1
text726,"to terrorize people , states , and even continents . nothing but unity can stop it . in particular , our unity ! , thank you , switzerland ! ,",thank you,"for your attention ! , glory to ukraine !",726,2023-06-15,1
text727,"the 35th and 37th separate brigades , warriors of the 128th separate mountain assault brigade of zakarpattia and the 128th separate brigade of the territorial defense forces . . .",thank you,"all , guys , for your efficiency ! for your strength , courage and for returning ukrainian land to ukraine and strengthening our ukrainian will . , glory to everyone",727,2023-06-15,2
text729,"another substantial security aid package . anti-aircraft defense , artillery , and rounds for himars , anti-tank weapons , armored vehicles , other tools for the defense of freedom .",thank you,"! , the netherlands – thanks for the new defense package that will strengthen our air shield . , the joint work of the netherlands , the united states ,",729,2023-06-17,1
text729,"netherlands , the united states , denmark , and the united kingdom to buy anti-aircraft missiles . this is what will save thousands of our people . , germany –",thank you,"for the equipment delivered this week , for the unchanged strength in protecting life from russian missile terror . thank you for your willingness to provide us with missiles for",729,2023-06-17,1
text729,"save thousands of our people . , germany – thank you for the equipment delivered this week , for the unchanged strength in protecting life from russian missile terror .",thank you,"for your willingness to provide us with missiles for the patriot systems ! , italy – thank you for implementing our defense agreements ! , thank you , denmark ,",729,2023-06-17,1
text729,"for the unchanged strength in protecting life from russian missile terror . thank you for your willingness to provide us with missiles for the patriot systems ! , italy –",thank you,"for implementing our defense agreements ! , thank you , denmark , for your willingness to work quickly so that our coalition of modern fighters can really bring the end",729,2023-06-17,1
text729,"missile terror . thank you for your willingness to provide us with missiles for the patriot systems ! , italy – thank you for implementing our defense agreements ! ,",thank you,", denmark , for your willingness to work quickly so that our coalition of modern fighters can really bring the end of this war closer to our victory . joint",729,2023-06-17,1
text729,", for your willingness to work quickly so that our coalition of modern fighters can really bring the end of this war closer to our victory . joint victory !",thank you,"again ! , denmark and norway – i want to thank you separately for your joint work to strengthen our artillery . russia has brought such a war to europe",729,2023-06-17,1
